bioguide_id,name,name_confirm_from_sunlight,in_office,sort
E000297,2018 HON. ADRIANO ESPAILLAT,,,HON. ADRIANO ESPAILLAT
E000297,2019 HON. ADRIANO ESPAILLAT,,,HON. ADRIANO ESPAILLAT
G000553,2015 HON. AL GREEN,REP. AL GREEN,TRUE,HON. AL GREEN
G000553,2016 HON. AL GREEN,REP. AL GREEN,TRUE,HON. AL GREEN
G000553,2017 HON. AL GREEN,REP. AL GREEN,TRUE,HON. AL GREEN
G000553,HON. AL GREEN,REP. AL GREEN,TRUE,HON. AL GREEN
G000553,2018 HON. AL GREEN,,,HON. AL GREEN
G000553,2019 HON. AL GREEN,,,HON. AL GREEN
L000586,2017 HON. AL LAWSON  JR.,,TRUE,HON. AL LAWSON  JR.
L000586,2018 HON. AL LAWSON  JR.,,,HON. AL LAWSON  JR.
L000586,2019 HON. AL LAWSON  JR.,,,HON. AL LAWSON  JR.
M000844,HON. ALAN B MOLLOHAN,REP. ALAN MOLLOHAN,TRUE,HON. ALAN B MOLLOHAN
M000844,HON. ALAN B. MOLLOHAN,REP. ALAN MOLLOHAN,FALSE,HON. ALAN B. MOLLOHAN
G000556,2016 HON. ALAN GRAYSON,,FALSE,HON. ALAN GRAYSON
G000556,HON. ALAN GRAYSON,REP. ALAN GRAYSON,TRUE,HON. ALAN GRAYSON
N000186,HON. ALAN NUNNELEE,REP. PATRICK 'ALAN' NUNNELEE,TRUE,HON. ALAN NUNNELEE
L000579,2016 HON. ALAN S. LOWENTHAL,REP. ALAN LOWENTHAL,TRUE,HON. ALAN S. LOWENTHAL
L000579,2017 HON. ALAN S. LOWENTHAL,REP. ALAN LOWENTHAL,TRUE,HON. ALAN S. LOWENTHAL
L000579,HON. ALAN S. LOWENTHAL,REP. ALAN LOWENTHAL,TRUE,HON. ALAN S. LOWENTHAL
L000579,2018 HON. ALAN S. LOWENTHAL,,,HON. ALAN S. LOWENTHAL
L000579,2019 HON. ALAN S. LOWENTHAL,,,HON. ALAN S. LOWENTHAL
S001165,2017 HON. ALBIO SIRES,REP. ALBIO SIRES,TRUE,HON. ALBIO SIRES
S001165,HON. ALBIO SIRES,REP. ALBIO SIRES,TRUE,HON. ALBIO SIRES
S001165,2018 HON. ALBIO SIRES,,,HON. ALBIO SIRES
S001165,2019 HON. ALBIO SIRES,,,HON. ALBIO SIRES
H000324,HON. ALCEE L HASTINGS,REP. ALCEE HASTINGS SR.,TRUE,HON. ALCEE L HASTINGS
H000324,2016 HON. ALCEE L. HASTINGS,REP. ALCEE HASTINGS,TRUE,HON. ALCEE L. HASTINGS
H000324,2017 HON. ALCEE L. HASTINGS,REP. ALCEE HASTINGS,TRUE,HON. ALCEE L. HASTINGS
H000324,HON. ALCEE L. HASTINGS,REP. ALCEE HASTINGS SR.,TRUE,HON. ALCEE L. HASTINGS
H000324,2018 HON. ALCEE L. HASTINGS,,,HON. ALCEE L. HASTINGS
H000324,2019 HON. ALCEE L. HASTINGS,,,HON. ALCEE L. HASTINGS
M001195,2016 HON. ALEXANDER X. MOONEY,,TRUE,HON. ALEXANDER X. MOONEY
M001195,2017 HON. ALEXANDER X. MOONEY,,TRUE,HON. ALEXANDER X. MOONEY
M001195,HON. ALEXANDER X. MOONEY,,TRUE,HON. ALEXANDER X. MOONEY
M001195,2018 HON. ALEXANDER X. MOONEY,,,HON. ALEXANDER X. MOONEY
M001195,2019 HON. ALEXANDER X. MOONEY,,,HON. ALEXANDER X. MOONEY
M001195,HON. ALEXANDER X. MOONEY--,,TRUE,HON. ALEXANDER X. MOONEY--
O000172,2019 HON. ALEXANDRIA OCASIO-CORTEZ,,,HON. ALEXANDRIA OCASIO-CORTEZ
W000807,HON. ALLEN B. WEST,REP. ALLEN WEST,TRUE,HON. ALLEN B. WEST
B000716,HON. ALLEN BOYD,REP. ALLEN BOYD JR.,TRUE,HON. ALLEN BOYD
S001162,HON. ALLYSON Y. SCHWARTZ,REP. ALLYSON SCHWARTZ,TRUE,HON. ALLYSON Y. SCHWARTZ
A000370,2016 HON. ALMA S. ADAMS,REP. ALMA ADAMS,TRUE,HON. ALMA S. ADAMS
A000370,2017 HON. ALMA S. ADAMS,REP. ALMA ADAMS,TRUE,HON. ALMA S. ADAMS
A000370,HON. ALMA S. ADAMS,REP. ALMA ADAMS,TRUE,HON. ALMA S. ADAMS
A000370,2018 HON. ALMA S. ADAMS,,,HON. ALMA S. ADAMS
A000370,2019 HON. ALMA S. ADAMS,,,HON. ALMA S. ADAMS
R000600,2015 HON. AMATA COLEMAN RADEWAGEN,,TRUE,HON. AMATA COLEMAN RADEWAGEN
R000600,2016 HON. AMATA COLEMAN RADEWAGEN,,TRUE,HON. AMATA COLEMAN RADEWAGEN
R000600,2017 HON. AMATA COLEMAN RADEWAGEN,,TRUE,HON. AMATA COLEMAN RADEWAGEN
R000600,HON. AMATA COLEMAN RADEWAGEN,,TRUE,HON. AMATA COLEMAN RADEWAGEN
R000600,2018 HON. AMATA COLEMAN RADEWAGEN,,,HON. AMATA COLEMAN RADEWAGEN
R000600,2019 HON. AMATA COLEMAN RADEWAGEN,,,HON. AMATA COLEMAN RADEWAGEN
R000600,HON. AMATA COLEMAN RADEWAGEN--,,TRUE,HON. AMATA COLEMAN RADEWAGEN--
B001287,2016 HON. AMI BERA,REP. AMI BERA,TRUE,HON. AMI BERA
B001287,2017 HON. AMI BERA,REP. AMI BERA,TRUE,HON. AMI BERA
B001287,HON. AMI BERA,REP. AMI BERA,TRUE,HON. AMI BERA
B001287,2018 HON. AMI BERA,,,HON. AMI BERA
B001287,2019 HON. AMI BERA,,,HON. AMI BERA
C001045,2016 HON. ANDER CRENSHAW,REP. ANDER CRENSHAW,FALSE,HON. ANDER CRENSHAW
C001045,HON. ANDER CRENSHAW,REP. ANDER CRENSHAW,TRUE,HON. ANDER CRENSHAW
C001072,2014 HON. ANDRE CARSON,,TRUE,HON. ANDRE CARSON
C001072,2015 HON. ANDRE CARSON,,,HON. ANDRE CARSON
C001072,2016 HON. ANDRE CARSON,,TRUE,HON. ANDRE CARSON
C001072,2017 HON. ANDRE CARSON,,TRUE,HON. ANDRE CARSON
C001072,HON. ANDRE CARSON,REP. ANDRE CARSON,TRUE,HON. ANDRE CARSON
C001072,2018 HON. ANDRE CARSON,,,HON. ANDRE CARSON
C001072,2019 HON. ANDRE CARSON,,,HON. ANDRE CARSON
B001282,2016 HON. ANDY BARR,REP. GARLAND 'ANDY' BARR,TRUE,HON. ANDY BARR
B001282,2017 HON. ANDY BARR,REP. GARLAND 'ANDY' BARR,TRUE,HON. ANDY BARR
B001282,HON. ANDY BARR,REP. GARLAND 'ANDY' BARR,TRUE,HON. ANDY BARR
B001282,2018 HON. ANDY BARR,,,HON. ANDY BARR
B001282,2019 HON. ANDY BARR,,,HON. ANDY BARR
B001302,2017 HON. ANDY BIGGS,REP. ANDY BIGGS,TRUE,HON. ANDY BIGGS
B001302,2018 HON. ANDY BIGGS,,,HON. ANDY BIGGS
B001302,2019 HON. ANDY BIGGS,,,HON. ANDY BIGGS
H001052,2015 HON. ANDY HARRIS,REP. ANDY HARRIS,TRUE,HON. ANDY HARRIS
H001052,2016 HON. ANDY HARRIS,REP. ANDY HARRIS,TRUE,HON. ANDY HARRIS
H001052,2017 HON. ANDY HARRIS,REP. ANDY HARRIS,TRUE,HON. ANDY HARRIS
H001052,HON. ANDY HARRIS,REP. ANDY HARRIS,TRUE,HON. ANDY HARRIS
H001052,2018 HON. ANDY HARRIS,,,HON. ANDY HARRIS
H001052,2019 HON. ANDY HARRIS,,,HON. ANDY HARRIS
K000394,2019 HON. ANDY KIM,,,HON. ANDY KIM
L000592,2019 HON. ANDY LEVIN,,,HON. ANDY LEVIN
C001119,2019 HON. ANGIE CRAIG,,,HON. ANGIE CRAIG
C001079,HON. ANH ___JOSEPH___ CAO,REP. ANH 'JOSEPH' CAO,TRUE,HON. ANH ___JOSEPH___ CAO
C001079,"HON. ANH ""JOSEPH"" CAO",REP. ANH 'JOSEPH' CAO,FALSE,"HON. ANH ""JOSEPH"" CAO"
C001079,HON. ANH JOSEPH CAO,REP. ANH 'JOSEPH' CAO,FALSE,HON. ANH JOSEPH CAO
K000368,2014 HON. ANN KIRKPATRICK,,FALSE,HON. ANN KIRKPATRICK
K000368,2016 HON. ANN KIRKPATRICK,,TRUE,HON. ANN KIRKPATRICK
K000368,HON. ANN KIRKPATRICK,REP. ANN KIRKPATRICK,TRUE,HON. ANN KIRKPATRICK
K000368,2019 HON. ANN KIRKPATRICK,,,HON. ANN KIRKPATRICK
K000382,2016 HON. ANN M. KUSTER,REP. ANN KUSTER,TRUE,HON. ANN M. KUSTER
K000382,2017 HON. ANN M. KUSTER,REP. ANN KUSTER,TRUE,HON. ANN M. KUSTER
K000382,HON. ANN M. KUSTER,REP. ANN KUSTER,TRUE,HON. ANN M. KUSTER
K000382,2018 HON. ANN M. KUSTER,,,HON. ANN M. KUSTER
K000382,2019 HON. ANN M. KUSTER,,,HON. ANN M. KUSTER
B001276,HON. ANN MARIE BUERKLE,REP. ANN BUERKLE,TRUE,HON. ANN MARIE BUERKLE
W000812,2016 HON. ANN WAGNER,REP. ANN WAGNER,TRUE,HON. ANN WAGNER
W000812,2017 HON. ANN WAGNER,REP. ANN WAGNER,TRUE,HON. ANN WAGNER
W000812,HON. ANN WAGNER,REP. ANN WAGNER,TRUE,HON. ANN WAGNER
W000812,2018 HON. ANN WAGNER,,,HON. ANN WAGNER
W000812,2019 HON. ANN WAGNER,,,HON. ANN WAGNER
E000215,HON. ANNA G ESHOO,REP. ANNA ESHOO,TRUE,HON. ANNA G ESHOO
E000215,2016 HON. ANNA G. ESHOO,REP. ANNA ESHOO,TRUE,HON. ANNA G. ESHOO
E000215,2017 HON. ANNA G. ESHOO,REP. ANNA ESHOO,TRUE,HON. ANNA G. ESHOO
E000215,HON. ANNA G. ESHOO,REP. ANNA ESHOO,TRUE,HON. ANNA G. ESHOO
E000215,2018 HON. ANNA G. ESHOO,,,HON. ANNA G. ESHOO
E000215,2019 HON. ANNA G. ESHOO,,,HON. ANNA G. ESHOO
B001308,2019 HON. ANTHONY BRINDISI,,,HON. ANTHONY BRINDISI
W000792,HON. ANTHONY D. WEINER,REP. ANTHONY WEINER,TRUE,HON. ANTHONY D. WEINER
B001304,2017 HON. ANTHONY G. BROWN,REP. ANTHONY BROWN,TRUE,HON. ANTHONY G. BROWN
B001304,2018 HON. ANTHONY G. BROWN,,,HON. ANTHONY G. BROWN
B001304,2019 HON. ANTHONY G. BROWN,,,HON. ANTHONY G. BROWN
G000588,2019 HON. ANTHONY GONZALEZ,,,HON. ANTHONY GONZALEZ
D000630,2019 HON. ANTONIO DELGADO,,,HON. ANTONIO DELGADO
D000602,HON. ARTUR DAVIS,REP. ARTUR DAVIS,TRUE,HON. ARTUR DAVIS
R000600,2019 HON. AUMUA AMATA COLEMAN RADEWAGEN,,,HON. AUMUA AMATA COLEMAN RADEWAGEN
S001189,2016 HON. AUSTIN SCOTT,REP. AUSTIN SCOTT,TRUE,HON. AUSTIN SCOTT
S001189,2017 HON. AUSTIN SCOTT,REP. AUSTIN SCOTT,TRUE,HON. AUSTIN SCOTT
S001189,HON. AUSTIN SCOTT,,TRUE,HON. AUSTIN SCOTT
S001189,2018 HON. AUSTIN SCOTT,,,HON. AUSTIN SCOTT
S001189,2019 HON. AUSTIN SCOTT,,,HON. AUSTIN SCOTT
P000617,2019 HON. AYANNA PRESSLEY,,,HON. AYANNA PRESSLEY
C001105,2016 HON. BARBARA COMSTOCK,REP. BARBARA COMSTOCK,TRUE,HON. BARBARA COMSTOCK
C001105,2017 HON. BARBARA COMSTOCK,REP. BARBARA COMSTOCK,TRUE,HON. BARBARA COMSTOCK
C001105,HON. BARBARA COMSTOCK,,,HON. BARBARA COMSTOCK
C001105,2018 HON. BARBARA COMSTOCK,,,HON. BARBARA COMSTOCK
C000962,HON. BARBARA CUBIN,REP. BARBARA CUBIN,FALSE,HON. BARBARA CUBIN
L000551,2015 HON. BARBARA LEE,,,HON. BARBARA LEE
L000551,2016 HON. BARBARA LEE,REP. BARBARA LEE,TRUE,HON. BARBARA LEE
L000551,2017 HON. BARBARA LEE,REP. BARBARA LEE,TRUE,HON. BARBARA LEE
L000551,HON. BARBARA LEE,REP. BARBARA LEE,TRUE,HON. BARBARA LEE
L000551,2018 HON. BARBARA LEE,,,HON. BARBARA LEE
L000551,2019 HON. BARBARA LEE,,,HON. BARBARA LEE
F000339,HON. BARNEY FRANK,REP. BARNEY FRANK,TRUE,HON. BARNEY FRANK
H001030,HON. BARON P. HILL,REP. BARON HILL,TRUE,HON. BARON P. HILL
L000583,2015 HON. BARRY LOUDERMILK,REP. BARRY LOUDERMILK,TRUE,HON. BARRY LOUDERMILK
L000583,2016 HON. BARRY LOUDERMILK,REP. BARRY LOUDERMILK,TRUE,HON. BARRY LOUDERMILK
L000583,2017 HON. BARRY LOUDERMILK,REP. BARRY LOUDERMILK,TRUE,HON. BARRY LOUDERMILK
L000583,HON. BARRY LOUDERMILK,REP. BARRY LOUDERMILK,TRUE,HON. BARRY LOUDERMILK
L000583,2018 HON. BARRY LOUDERMILK,,,HON. BARRY LOUDERMILK
L000583,2019 HON. BARRY LOUDERMILK,,,HON. BARRY LOUDERMILK
L000583,HON. BARRY LOUDERMILK--,REP. BARRY LOUDERMILK,TRUE,HON. BARRY LOUDERMILK--
G000309,HON. BART GORDON,REP. BART GORDON,TRUE,HON. BART GORDON
S001045,HON. BART STUPAK,REP. BART STUPAK,TRUE,HON. BART STUPAK
C001058,HON. BEN CHANDLER,REP. ALBERT 'BEN' CHANDLER III,TRUE,HON. BEN CHANDLER
C001118,2019 HON. BEN CLINE,,,HON. BEN CLINE
M001209,2019 HON. BEN MCADAMS,,,HON. BEN MCADAMS
L000570,2014 HON. BEN RAY LUJAN,,TRUE,HON. BEN RAY LUJAN
L000570,2015 HON. BEN RAY LUJAN,,TRUE,HON. BEN RAY LUJAN
L000570,2016 HON. BEN RAY LUJAN,,TRUE,HON. BEN RAY LUJAN
L000570,2017 HON. BEN RAY LUJAN,,TRUE,HON. BEN RAY LUJAN
L000570,HON. BEN RAY LUJAN,REP. BEN LUJAN JR.,TRUE,HON. BEN RAY LUJAN
L000570,2018 HON. BEN RAY LUJAN,,,HON. BEN RAY LUJAN
L000570,2019 HON. BEN RAY LUJAN,,,HON. BEN RAY LUJAN
Q000024,HON. BENJAMIN QUAYLE,REP. BEN QUAYLE,TRUE,HON. BENJAMIN QUAYLE
T000193,2014 HON. BENNIE G. THOMPSON,REP. BENNIE THOMPSON,TRUE,HON. BENNIE G. THOMPSON
T000193,2016 HON. BENNIE G. THOMPSON,REP. BENNIE THOMPSON,TRUE,HON. BENNIE G. THOMPSON
T000193,2017 HON. BENNIE G. THOMPSON,REP. BENNIE THOMPSON,TRUE,HON. BENNIE G. THOMPSON
T000193,HON. BENNIE G. THOMPSON,REP. BENNIE THOMPSON,TRUE,HON. BENNIE G. THOMPSON
T000193,2018 HON. BENNIE G. THOMPSON,,,HON. BENNIE G. THOMPSON
T000193,2019 HON. BENNIE G. THOMPSON,,,HON. BENNIE G. THOMPSON
O000170,"2016 HON. BETO O""ROURKE",,TRUE,"HON. BETO O""ROURKE"
O000170,"2017 HON. BETO O""ROURKE",,TRUE,"HON. BETO O""ROURKE"
O000170,"HON. BETO O""ROURKE",,,"HON. BETO O""ROURKE"
O000170,"2018 HON. BETO O""ROURKE",,,"HON. BETO O""ROURKE"
O000170,HON. BETO OROURKE,,TRUE,HON. BETO OROURKE
O000170,HON. BETO OROURKE--,,TRUE,HON. BETO OROURKE--
M001172,HON. BETSY MARKEY,REP. BETSY MARKEY,TRUE,HON. BETSY MARKEY
M001143,2016 HON. BETTY MCCOLLUM,,,HON. BETTY MCCOLLUM
M001143,2017 HON. BETTY MCCOLLUM,REP. BETTY MCCOLLUM,TRUE,HON. BETTY MCCOLLUM
M001143,HON. BETTY MCCOLLUM,REP. BETTY MCCOLLUM,TRUE,HON. BETTY MCCOLLUM
M001143,2018 HON. BETTY MCCOLLUM,,,HON. BETTY MCCOLLUM
M001143,2019 HON. BETTY MCCOLLUM,,,HON. BETTY MCCOLLUM
S001174,HON. BETTY SUTTON,REP. BETTY SUTTON,TRUE,HON. BETTY SUTTON
C001075,HON. BILL CASSIDY,REP. WILLIAM 'BILL' CASSIDY,TRUE,HON. BILL CASSIDY
F000461,2016 HON. BILL FLORES,REP. BILL FLORES,TRUE,HON. BILL FLORES
F000461,2017 HON. BILL FLORES,REP. BILL FLORES,TRUE,HON. BILL FLORES
F000461,HON. BILL FLORES,REP. BILL FLORES,TRUE,HON. BILL FLORES
F000461,2018 HON. BILL FLORES,,,HON. BILL FLORES
F000461,2019 HON. BILL FLORES,,,HON. BILL FLORES
F000454,2016 HON. BILL FOSTER,REP. BILL FOSTER,TRUE,HON. BILL FOSTER
F000454,2017 HON. BILL FOSTER,REP. BILL FOSTER,TRUE,HON. BILL FOSTER
F000454,HON. BILL FOSTER,REP. BILL FOSTER,TRUE,HON. BILL FOSTER
F000454,2018 HON. BILL FOSTER,,,HON. BILL FOSTER
F000454,2019 HON. BILL FOSTER,,,HON. BILL FOSTER
H001058,2016 HON. BILL HUIZENGA,REP. BILL HUIZENGA,TRUE,HON. BILL HUIZENGA
H001058,2017 HON. BILL HUIZENGA,REP. BILL HUIZENGA,TRUE,HON. BILL HUIZENGA
H001058,HON. BILL HUIZENGA,REP. BILL HUIZENGA,TRUE,HON. BILL HUIZENGA
H001058,2018 HON. BILL HUIZENGA,,,HON. BILL HUIZENGA
H001058,2019 HON. BILL HUIZENGA,,,HON. BILL HUIZENGA
J000292,2016 HON. BILL JOHNSON,REP. BILL JOHNSON,TRUE,HON. BILL JOHNSON
J000292,2017 HON. BILL JOHNSON,REP. BILL JOHNSON,TRUE,HON. BILL JOHNSON
J000292,HON. BILL JOHNSON,REP. BILL JOHNSON,TRUE,HON. BILL JOHNSON
J000292,2018 HON. BILL JOHNSON,,,HON. BILL JOHNSON
J000292,2019 HON. BILL JOHNSON,,,HON. BILL JOHNSON
P000096,HON. BILL PASCRELL,REP. BILL PASCRELL JR.,TRUE,HON. BILL PASCRELL
P000096,2016 HON. BILL PASCRELL  JR.,REP. BILL PASCRELL JR.,TRUE,HON. BILL PASCRELL  JR.
P000096,2017 HON. BILL PASCRELL  JR.,REP. BILL PASCRELL JR.,TRUE,HON. BILL PASCRELL  JR.
P000096,2018 HON. BILL PASCRELL  JR.,,,HON. BILL PASCRELL  JR.
P000096,2019 HON. BILL PASCRELL  JR.,,,HON. BILL PASCRELL  JR.
P000096,"HON. BILL PASCRELL, JR.",REP. WILLIAM 'BILL' PASCRELL JR.,TRUE,"HON. BILL PASCRELL, JR."
P000599,2015 HON. BILL POSEY,REP. BILL POSEY,TRUE,HON. BILL POSEY
P000599,2016 HON. BILL POSEY,REP. BILL POSEY,TRUE,HON. BILL POSEY
P000599,2017 HON. BILL POSEY,REP. BILL POSEY,TRUE,HON. BILL POSEY
P000599,HON. BILL POSEY,REP. BILL POSEY,TRUE,HON. BILL POSEY
P000599,2018 HON. BILL POSEY,,,HON. BILL POSEY
P000599,2019 HON. BILL POSEY,,,HON. BILL POSEY
S001167,HON. BILL SALI,REP. WILLIAM 'BILL' SALI,FALSE,HON. BILL SALI
S001154,2016 HON. BILL SHUSTER,REP. BILL SHUSTER,TRUE,HON. BILL SHUSTER
S001154,2017 HON. BILL SHUSTER,REP. BILL SHUSTER,TRUE,HON. BILL SHUSTER
S001154,HON. BILL SHUSTER,REP. BILL SHUSTER,TRUE,HON. BILL SHUSTER
S001154,2018 HON. BILL SHUSTER,,,HON. BILL SHUSTER
L000576,2014 HON. BILLY LONG,REP. BILLY LONG,TRUE,HON. BILLY LONG
L000576,2015 HON. BILLY LONG,,,HON. BILLY LONG
L000576,2016 HON. BILLY LONG,REP. BILLY LONG,TRUE,HON. BILLY LONG
L000576,2017 HON. BILLY LONG,REP. BILLY LONG,TRUE,HON. BILLY LONG
L000576,HON. BILLY LONG,REP. BILLY LONG,TRUE,HON. BILLY LONG
L000576,2018 HON. BILLY LONG,,,HON. BILLY LONG
L000576,2019 HON. BILLY LONG,,,HON. BILLY LONG
L000569,2016 HON. BLAINE LUETKEMEYER,REP. BLAINE LUETKEMEYER,TRUE,HON. BLAINE LUETKEMEYER
L000569,2017 HON. BLAINE LUETKEMEYER,REP. BLAINE LUETKEMEYER,TRUE,HON. BLAINE LUETKEMEYER
L000569,HON. BLAINE LUETKEMEYER,REP. BLAINE LUETKEMEYER,TRUE,HON. BLAINE LUETKEMEYER
L000569,2018 HON. BLAINE LUETKEMEYER,,,HON. BLAINE LUETKEMEYER
L000569,2019 HON. BLAINE LUETKEMEYER,,,HON. BLAINE LUETKEMEYER
F000460,2014 HON. BLAKE FARENTHOLD,,,HON. BLAKE FARENTHOLD
F000460,2016 HON. BLAKE FARENTHOLD,REP. BLAKE FARENTHOLD,TRUE,HON. BLAKE FARENTHOLD
F000460,2017 HON. BLAKE FARENTHOLD,REP. BLAKE FARENTHOLD,TRUE,HON. BLAKE FARENTHOLD
F000460,HON. BLAKE FARENTHOLD,REP. BLAKE FARENTHOLD,TRUE,HON. BLAKE FARENTHOLD
F000460,2018 HON. BLAKE FARENTHOLD,,,HON. BLAKE FARENTHOLD
E000226,HON. BOB ETHERIDGE,REP. BOB ETHERIDGE,TRUE,HON. BOB ETHERIDGE
F000116,HON. BOB FILNER,REP. BOB FILNER,TRUE,HON. BOB FILNER
G000563,2016 HON. BOB GIBBS,REP. BOB GIBBS,TRUE,HON. BOB GIBBS
G000563,2017 HON. BOB GIBBS,REP. BOB GIBBS,TRUE,HON. BOB GIBBS
G000563,HON. BOB GIBBS,REP. BOB GIBBS,TRUE,HON. BOB GIBBS
G000563,2018 HON. BOB GIBBS,,,HON. BOB GIBBS
G000563,2019 HON. BOB GIBBS,,,HON. BOB GIBBS
G000289,2016 HON. BOB GOODLATTE,REP. BOB GOODLATTE,TRUE,HON. BOB GOODLATTE
G000289,2017 HON. BOB GOODLATTE,REP. BOB GOODLATTE,TRUE,HON. BOB GOODLATTE
G000289,HON. BOB GOODLATTE,REP. ROBERT 'BOB' GOODLATTE,TRUE,HON. BOB GOODLATTE
G000289,2018 HON. BOB GOODLATTE,,,HON. BOB GOODLATTE
I000023,HON. BOB INGLIS,REP. ROBERT 'BOB' INGLIS SR.,TRUE,HON. BOB INGLIS
B001264,HON. BOBBY BRIGHT,REP. BOBBY BRIGHT,TRUE,HON. BOBBY BRIGHT
J000287,HON. BOBBY JINDAL,REP. PIYUSH 'BOBBY' JINDAL,FALSE,HON. BOBBY JINDAL
R000515,HON. BOBBY L RUSH,REP. BOBBY RUSH,TRUE,HON. BOBBY L RUSH
R000515,2016 HON. BOBBY L. RUSH,REP. BOBBY RUSH,TRUE,HON. BOBBY L. RUSH
R000515,2017 HON. BOBBY L. RUSH,REP. BOBBY RUSH,TRUE,HON. BOBBY L. RUSH
R000515,HON. BOBBY L. RUSH,REP. BOBBY RUSH,TRUE,HON. BOBBY L. RUSH
R000515,2018 HON. BOBBY L. RUSH,,,HON. BOBBY L. RUSH
R000515,2019 HON. BOBBY L. RUSH,,,HON. BOBBY L. RUSH
W000822,2015 HON. BONNIE WATSON COLEMAN,,,HON. BONNIE WATSON COLEMAN
W000822,2016 HON. BONNIE WATSON COLEMAN,REP. BONNIE WATSON COLEMAN,TRUE,HON. BONNIE WATSON COLEMAN
W000822,2017 HON. BONNIE WATSON COLEMAN,REP. BONNIE WATSON COLEMAN,TRUE,HON. BONNIE WATSON COLEMAN
W000822,HON. BONNIE WATSON COLEMAN,REP. BONNIE WATSON COLEMAN,TRUE,HON. BONNIE WATSON COLEMAN
W000822,2018 HON. BONNIE WATSON COLEMAN,,,HON. BONNIE WATSON COLEMAN
W000822,2019 HON. BONNIE WATSON COLEMAN,,,HON. BONNIE WATSON COLEMAN
W000822,HON. BONNIE WATSON COLEMAN--,REP. BONNIE WATSON COLEMAN,TRUE,HON. BONNIE WATSON COLEMAN--
A000373,2016 HON. BRAD ASHFORD,REP. BRAD ASHFORD,FALSE,HON. BRAD ASHFORD
A000373,HON. BRAD ASHFORD,REP. BRAD ASHFORD,TRUE,HON. BRAD ASHFORD
E000289,HON. BRAD ELLSWORTH,REP. BRAD ELLSWORTH,TRUE,HON. BRAD ELLSWORTH
M001154,HON. BRAD MILLER,REP. RALPH 'BRAD' MILLER,TRUE,HON. BRAD MILLER
W000815,2016 HON. BRAD R. WENSTRUP,REP. BRAD WENSTRUP,TRUE,HON. BRAD R. WENSTRUP
W000815,2017 HON. BRAD R. WENSTRUP,REP. BRAD WENSTRUP,TRUE,HON. BRAD R. WENSTRUP
W000815,HON. BRAD R. WENSTRUP,REP. BRAD WENSTRUP,TRUE,HON. BRAD R. WENSTRUP
W000815,2018 HON. BRAD R. WENSTRUP,,,HON. BRAD R. WENSTRUP
W000815,2019 HON. BRAD R. WENSTRUP,,,HON. BRAD R. WENSTRUP
S000344,2014 HON. BRAD SHERMAN,REP. BRAD SHERMAN,TRUE,HON. BRAD SHERMAN
S000344,2016 HON. BRAD SHERMAN,REP. BRAD SHERMAN,TRUE,HON. BRAD SHERMAN
S000344,2017 HON. BRAD SHERMAN,REP. BRAD SHERMAN,TRUE,HON. BRAD SHERMAN
S000344,HON. BRAD SHERMAN,REP. BRAD SHERMAN,TRUE,HON. BRAD SHERMAN
S000344,2018 HON. BRAD SHERMAN,,,HON. BRAD SHERMAN
S000344,2019 HON. BRAD SHERMAN,,,HON. BRAD SHERMAN
B001289,2016 HON. BRADLEY BYRNE,REP. BRADLEY BYRNE,TRUE,HON. BRADLEY BYRNE
B001289,2017 HON. BRADLEY BYRNE,REP. BRADLEY BYRNE,TRUE,HON. BRADLEY BYRNE
B001289,HON. BRADLEY BYRNE,REP. BRADLEY BYRNE,TRUE,HON. BRADLEY BYRNE
B001289,2018 HON. BRADLEY BYRNE,,,HON. BRADLEY BYRNE
B001289,2019 HON. BRADLEY BYRNE,,,HON. BRADLEY BYRNE
S001190,2017 HON. BRADLEY S. SCHNEIDER,REP. BRADLEY SCHNEIDER,TRUE,HON. BRADLEY S. SCHNEIDER
S001190,HON. BRADLEY S. SCHNEIDER,REP. BRADLEY SCHNEIDER,TRUE,HON. BRADLEY S. SCHNEIDER
S001190,2018 HON. BRADLEY S. SCHNEIDER,,,HON. BRADLEY S. SCHNEIDER
S001190,2019 HON. BRADLEY S. SCHNEIDER,,,HON. BRADLEY S. SCHNEIDER
S001190,2019 HON. BRADLEY SCOTT SCHNEIDER,,,HON. BRADLEY SCOTT SCHNEIDER
S001190,2018 HON. BRENDA JONES,,,HON. BRENDA JONES
L000581,2016 HON. BRENDA L. LAWRENCE,REP. BRENDA LAWRENCE,TRUE,HON. BRENDA L. LAWRENCE
L000581,2017 HON. BRENDA L. LAWRENCE,REP. BRENDA LAWRENCE,TRUE,HON. BRENDA L. LAWRENCE
L000581,HON. BRENDA L. LAWRENCE,REP. BRENDA LAWRENCE,TRUE,HON. BRENDA L. LAWRENCE
L000581,2018 HON. BRENDA L. LAWRENCE,,,HON. BRENDA L. LAWRENCE
L000581,2019 HON. BRENDA L. LAWRENCE,,,HON. BRENDA L. LAWRENCE
L000581,HON. BRENDA L. LAWRENCE--,REP. BRENDA LAWRENCE,TRUE,HON. BRENDA L. LAWRENCE--
B001296,2015 HON. BRENDAN F. BOYLE,REP. BRENDAN BOYLE,TRUE,HON. BRENDAN F. BOYLE
B001296,2016 HON. BRENDAN F. BOYLE,REP. BRENDAN BOYLE,TRUE,HON. BRENDAN F. BOYLE
